reservation type, duration 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
hourly, 0.44 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
daily, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
hourly, 0.45 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
daily, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
hourly, 0.46 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
daily, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
hourly, 0.47 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
daily, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
hourly, 0.48 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
daily, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
hourly, 0.49 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
daily, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
hourly, 0.50 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
daily, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
hourly, 0.51 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
daily, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
hourly, 0.52 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
daily, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
hourly, 0.53 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
daily, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
hourly, 0.54 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
daily, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
hourly, 0.55 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
daily, 0.56 
